session_id,device_type,marketing_channel,website_version,session_duration_sec,converted,order_value_usd
570,Mobile,Email,C,127.3,0,0.0
571,Mobile,Organic Search,B,152.7,0,0.0
572,Desktop,Organic Search,B,129.5,0,0.0
573,Mobile,Paid Ads,B,155.6,0,0.0
574,Desktop,Email,B,154.3,0,0.0
575,Desktop,Paid Ads,C,352.1,0,0.0
576,Mobile,Organic Search,C,312.5,0,0.0
577,Tablet,Referral,C,147.5,0,0.0
578,Desktop,Social Media,B,304.2,0,0.0
579,Desktop,Email,A,106.2,0,0.0
580,Mobile,Email,A,74.6,0,0.0
581,Mobile,Social Media,C,166.2,0,0.0
582,Mobile,Paid Ads,B,207.7,0,0.0
583,Mobile,Paid Ads,B,110.5,0,0.0
584,Mobile,Social Media,B,254.2,0,0.0
585,Tablet,Social Media,B,149.1,0,0.0
586,Desktop,Referral,C,194.7,0,0.0
587,Mobile,Social Media,B,99.7,0,0.0
588,Mobile,Organic Search,C,195.3,0,0.0
589,Mobile,Paid Ads,A,95.3,0,0.0
590,Mobile,Social Media,B,188.3,0,0.0
591,Tablet,Paid Ads,A,445.1,0,0.0
592,Mobile,Email,C,122.5,1,37.34
593,Mobile,Social Media,B,109.2,0,0.0
594,Desktop,Organic Search,B,191.5,0,0.0
595,Mobile,Social Media,C,208.0,0,0.0
596,Mobile,Social Media,B,201.9,0,0.0
597,Desktop,Referral,A,211.2,0,0.0
598,Desktop,Paid Ads,B,141.3,0,0.0
599,Tablet,Social Media,A,219.0,0,0.0
600,Desktop,Paid Ads,C,212.7,0,0.0
601,Mobile,Paid Ads,C,129.8,0,0.0
602,Desktop,Organic Search,C,282.6,1,31.15
603,Tablet,Email,C,206.5,0,0.0
604,Desktop,Referral,C,314.1,0,0.0
605,Tablet,Paid Ads,B,112.8,0,0.0
606,Desktop,Social Media,A,255.9,0,0.0
607,Desktop,Organic Search,B,445.8,0,0.0
608,Mobile,Social Media,C,126.0,0,0.0
609,Desktop,Paid Ads,C,306.1,0,0.0
610,Mobile,Social Media,C,180.3,0,0.0
611,Desktop,Organic Search,A,143.1,0,0.0
612,Desktop,Social Media,A,227.4,0,0.0
613,Tablet,Organic Search,C,262.1,0,0.0
614,Tablet,Social Media,A,267.8,0,0.0
615,Mobile,Social Media,B,108.3,0,0.0
616,Desktop,Organic Search,B,347.7,0,0.0
617,Desktop,Paid Ads,A,193.0,0,0.0
618,Mobile,Email,C,81.9,1,50.66
619,Mobile,Social Media,C,151.7,0,0.0
620,Mobile,Organic Search,C,213.1,0,0.0
621,Desktop,Paid Ads,B,122.5,0,0.0
622,Mobile,Paid Ads,B,178.6,1,13.49
623,Tablet,Social Media,C,188.6,1,45.64
624,Mobile,Social Media,B,380.0,0,0.0
625,Tablet,Organic Search,B,569.6,0,0.0
626,Mobile,Social Media,C,256.6,1,26.59
627,Desktop,Social Media,A,152.1,0,0.0
628,Mobile,Email,A,93.9,0,0.0
629,Desktop,Organic Search,C,321.3,0,0.0
630,Desktop,Paid Ads,B,214.8,0,0.0
631,Tablet,Paid Ads,A,62.9,0,0.0
632,Desktop,Organic Search,A,97.0,0,0.0
633,Mobile,Paid Ads,C,215.7,0,0.0
634,Mobile,Organic Search,B,204.7,0,0.0
635,Mobile,Organic Search,B,272.5,0,0.0
636,Mobile,Social Media,A,141.1,0,0.0
637,Desktop,Organic Search,C,288.9,0,0.0
638,Desktop,Social Media,C,148.8,1,41.85
639,Desktop,Organic Search,B,194.0,0,0.0
640,Desktop,Social Media,A,327.8,0,0.0
641,Desktop,Paid Ads,C,287.0,0,0.0
642,Desktop,Email,C,237.8,0,0.0
643,Mobile,Email,C,220.0,0,0.0
644,Mobile,Paid Ads,C,197.4,0,0.0
645,Desktop,Social Media,B,79.2,0,0.0
646,Desktop,Organic Search,A,31.1,0,0.0
647,Mobile,Social Media,B,375.2,0,0.0
648,Mobile,Organic Search,C,144.3,0,0.0
649,Desktop,Paid Ads,A,121.5,0,0.0
650,Mobile,Organic Search,A,485.9,0,0.0
651,Mobile,Email,C,140.1,0,0.0
652,Desktop,Paid Ads,B,172.3,1,76.3
653,Desktop,Social Media,C,326.5,0,0.0
654,Mobile,Paid Ads,A,344.1,0,0.0
655,Desktop,Organic Search,A,192.6,0,0.0
656,Mobile,Organic Search,A,263.3,1,57.54
657,Desktop,Referral,C,170.9,0,0.0
658,Mobile,Email,C,66.8,0,0.0
659,Desktop,Organic Search,B,300.1,0,0.0
660,Mobile,Social Media,B,169.3,0,0.0
661,Mobile,Paid Ads,A,177.9,0,0.0
662,Desktop,Organic Search,C,147.6,0,0.0
663,Mobile,Paid Ads,C,293.8,0,0.0
664,Mobile,Organic Search,C,265.1,0,0.0
665,Mobile,Organic Search,A,146.9,0,0.0
666,Desktop,Social Media,B,236.3,0,0.0
667,Desktop,Organic Search,A,78.1,0,0.0
668,Tablet,Email,A,127.6,0,0.0
669,Mobile,Social Media,A,125.2,0,0.0
670,Mobile,Email,A,43.8,0,0.0
671,Mobile,Social Media,A,185.1,0,0.0
672,Desktop,Email,C,213.3,0,0.0
673,Tablet,Paid Ads,A,154.2,0,0.0
674,Desktop,Paid Ads,C,177.1,0,0.0
675,Desktop,Paid Ads,C,296.4,0,0.0
676,Mobile,Referral,B,267.2,0,0.0
677,Tablet,Organic Search,B,186.5,0,0.0
678,Mobile,Social Media,C,74.8,0,0.0
679,Mobile,Email,A,43.1,0,0.0
680,Mobile,Paid Ads,B,106.0,0,0.0
681,Mobile,Email,B,74.6,0,0.0
682,Mobile,Paid Ads,C,360.6,0,0.0
683,Mobile,Organic Search,C,158.7,0,0.0
684,Mobile,Social Media,C,101.0,0,0.0
685,Desktop,Paid Ads,C,198.8,0,0.0
686,Mobile,Organic Search,B,35.3,0,0.0
687,Mobile,Organic Search,C,142.2,0,0.0
688,Tablet,Organic Search,C,197.9,0,0.0
689,Desktop,Email,B,138.4,0,0.0
690,Mobile,Email,C,147.8,0,0.0
691,Mobile,Paid Ads,C,257.5,0,0.0
692,Desktop,Organic Search,B,270.4,0,0.0
693,Mobile,Paid Ads,A,139.6,0,0.0
694,Mobile,Email,A,300.1,0,0.0
695,Tablet,Social Media,C,148.8,0,0.0
696,Mobile,Organic Search,A,250.3,0,0.0
697,Desktop,Organic Search,B,202.0,0,0.0
698,Desktop,Referral,B,267.8,0,0.0
699,Desktop,Email,C,197.6,0,0.0
700,Mobile,Organic Search,C,204.7,0,0.0
701,Mobile,Email,C,445.2,0,0.0
702,Mobile,Organic Search,B,198.4,0,0.0
703,Mobile,Organic Search,A,258.0,0,0.0
704,Desktop,Email,B,299.3,1,58.11
705,Mobile,Paid Ads,A,222.4,0,0.0
706,Desktop,Paid Ads,B,264.6,0,0.0
707,Desktop,Referral,C,159.7,0,0.0
708,Desktop,Email,B,143.7,0,0.0
709,Mobile,Organic Search,B,107.9,0,0.0
710,Mobile,Social Media,C,257.7,0,0.0
711,Tablet,Email,C,237.0,0,0.0
712,Desktop,Social Media,B,201.2,0,0.0
713,Desktop,Referral,B,154.9,0,0.0
714,Tablet,Social Media,A,96.6,1,61.4
715,Desktop,Organic Search,B,261.4,0,0.0
716,Mobile,Organic Search,A,188.2,0,0.0
717,Desktop,Email,B,205.8,0,0.0
718,Mobile,Referral,C,189.6,0,0.0
719,Desktop,Organic Search,A,121.8,0,0.0
720,Tablet,Organic Search,B,314.4,0,0.0
721,Mobile,Email,A,349.2,0,0.0
722,Mobile,Organic Search,A,166.7,0,0.0
723,Mobile,Organic Search,A,36.0,0,0.0
724,Tablet,Email,A,139.9,0,0.0
725,Mobile,Email,C,373.5,0,0.0
726,Mobile,Email,C,167.4,0,0.0
727,Mobile,Social Media,C,176.3,0,0.0
728,Mobile,Paid Ads,B,252.7,0,0.0
729,Mobile,Referral,C,193.3,1,38.27
730,Mobile,Organic Search,C,246.6,1,91.68
731,Mobile,Organic Search,B,69.9,0,0.0
732,Mobile,Email,A,347.7,0,0.0
733,Mobile,Social Media,C,296.8,0,0.0
734,Mobile,Email,C,363.9,1,53.42
735,Mobile,Organic Search,A,106.5,0,0.0
736,Desktop,Referral,B,372.7,1,47.83
737,Mobile,Social Media,B,197.0,1,63.76
738,Mobile,Social Media,B,302.7,0,0.0
739,Mobile,Referral,C,247.0,0,0.0
740,Mobile,Paid Ads,B,291.5,0,0.0
741,Mobile,Social Media,C,262.8,0,0.0
742,Mobile,Social Media,C,170.0,0,0.0
743,Desktop,Email,A,68.0,0,0.0
744,Mobile,Email,C,357.6,0,0.0
745,Mobile,Social Media,C,91.7,0,0.0
746,Mobile,Organic Search,B,293.1,0,0.0
747,Mobile,Organic Search,B,329.0,0,0.0
748,Mobile,Referral,C,102.0,1,70.32
749,Desktop,Referral,B,141.0,0,0.0
750,Desktop,Referral,A,78.0,0,0.0
751,Mobile,Organic Search,A,132.3,0,0.0
752,Mobile,Paid Ads,A,286.4,0,0.0
753,Mobile,Email,C,270.0,0,0.0
754,Mobile,Email,A,219.6,0,0.0
755,Desktop,Organic Search,B,131.3,0,0.0
756,Mobile,Social Media,B,31.8,0,0.0
757,Mobile,Organic Search,C,126.3,0,0.0
758,Tablet,Paid Ads,B,195.4,0,0.0
759,Mobile,Organic Search,C,136.8,0,0.0
760,Mobile,Organic Search,C,337.6,0,0.0
761,Desktop,Organic Search,A,347.2,1,43.42
762,Mobile,Referral,C,238.7,0,0.0
763,Mobile,Social Media,A,53.2,0,0.0
764,Mobile,Referral,C,340.9,0,0.0
765,Tablet,Paid Ads,B,173.2,0,0.0
766,Mobile,Paid Ads,A,129.2,0,0.0
767,Mobile,Paid Ads,A,189.8,0,0.0
768,Mobile,Social Media,B,108.4,0,0.0
769,Mobile,Paid Ads,C,161.2,0,0.0
770,Desktop,Social Media,C,189.5,0,0.0
771,Mobile,Email,A,192.9,1,22.47
772,Desktop,Email,A,163.4,0,0.0
773,Desktop,Organic Search,B,239.7,0,0.0
774,Desktop,Paid Ads,B,159.4,1,32.71
775,Mobile,Organic Search,A,75.2,0,0.0
776,Desktop,Organic Search,A,152.8,0,0.0
777,Desktop,Social Media,C,195.8,0,0.0
778,Mobile,Paid Ads,B,67.5,0,0.0
779,Desktop,Social Media,C,157.3,0,0.0
780,Desktop,Organic Search,B,234.2,0,0.0
781,Mobile,Referral,B,154.2,0,0.0
782,Tablet,Referral,B,195.4,0,0.0
783,Mobile,Paid Ads,A,132.1,0,0.0
784,Desktop,Email,A,222.0,0,0.0
785,Tablet,Organic Search,C,143.3,0,0.0
786,Mobile,Social Media,C,201.3,0,0.0
787,Desktop,Email,C,202.0,0,0.0
788,Mobile,Email,A,269.5,0,0.0
789,Desktop,Email,A,95.7,0,0.0
790,Desktop,Paid Ads,A,357.5,0,0.0
791,Mobile,Email,C,376.8,0,0.0
792,Mobile,Social Media,C,104.2,0,0.0
793,Mobile,Organic Search,B,164.3,0,0.0
794,Mobile,Organic Search,C,121.6,0,0.0
795,Mobile,Email,A,206.8,0,0.0
796,Mobile,Social Media,B,162.6,0,0.0
797,Mobile,Paid Ads,A,187.0,0,0.0
798,Mobile,Referral,A,109.5,0,0.0
799,Desktop,Social Media,C,585.4,0,0.0
800,Desktop,Paid Ads,C,208.7,0,0.0
801,Desktop,Paid Ads,A,146.7,0,0.0
802,Mobile,Social Media,A,267.8,0,0.0
803,Desktop,Email,B,262.7,0,0.0
804,Desktop,Social Media,A,163.8,1,45.92
805,Mobile,Paid Ads,B,332.5,0,0.0
806,Mobile,Social Media,B,506.9,0,0.0
807,Desktop,Social Media,A,181.0,0,0.0
808,Mobile,Email,A,57.1,1,47.02
809,Mobile,Organic Search,A,228.0,0,0.0
810,Tablet,Email,C,299.9,0,0.0
811,Mobile,Paid Ads,B,376.1,0,0.0
812,Mobile,Organic Search,B,234.0,0,0.0
813,Tablet,Social Media,A,165.6,0,0.0
814,Desktop,Social Media,C,162.2,0,0.0
815,Mobile,Paid Ads,A,285.7,0,0.0
816,Desktop,Email,A,204.6,1,22.9
817,Desktop,Paid Ads,C,97.1,0,0.0
818,Mobile,Organic Search,C,455.7,1,40.47
819,Desktop,Paid Ads,A,32.7,0,0.0
820,Mobile,Paid Ads,B,287.8,0,0.0
821,Mobile,Social Media,C,250.9,0,0.0
822,Desktop,Email,A,74.0,0,0.0
823,Mobile,Social Media,A,171.2,0,0.0
824,Desktop,Organic Search,B,162.8,0,0.0
825,Desktop,Paid Ads,A,102.2,1,57.01
826,Mobile,Organic Search,B,235.3,0,0.0
827,Desktop,Social Media,C,282.5,0,0.0
828,Mobile,Organic Search,B,201.2,0,0.0
829,Desktop,Paid Ads,B,178.3,0,0.0
830,Mobile,Email,B,250.0,0,0.0
831,Desktop,Social Media,C,63.7,1,69.8
832,Desktop,Organic Search,A,132.4,0,0.0
833,Mobile,Paid Ads,A,159.8,0,0.0
834,Desktop,Social Media,C,216.4,0,0.0
835,Desktop,Paid Ads,A,36.6,0,0.0
836,Desktop,Organic Search,A,35.4,0,0.0
837,Desktop,Email,B,101.8,0,0.0
838,Tablet,Paid Ads,C,232.8,0,0.0
839,Mobile,Paid Ads,A,88.5,0,0.0
840,Mobile,Organic Search,C,172.8,0,0.0
841,Mobile,Paid Ads,C,402.8,1,59.01
842,Desktop,Paid Ads,B,143.7,0,0.0
843,Mobile,Organic Search,A,123.5,0,0.0
844,Mobile,Social Media,C,358.1,0,0.0
845,Mobile,Paid Ads,A,172.8,0,0.0
846,Desktop,Email,C,249.3,0,0.0
847,Mobile,Referral,C,141.5,0,0.0
848,Desktop,Organic Search,A,178.7,0,0.0
849,Mobile,Organic Search,C,386.8,0,0.0
850,Tablet,Email,B,183.1,0,0.0
851,Mobile,Referral,B,182.7,0,0.0
852,Mobile,Email,B,140.1,0,0.0
853,Desktop,Organic Search,B,107.2,0,0.0
854,Tablet,Organic Search,C,343.5,0,0.0
855,Mobile,Organic Search,C,230.0,0,0.0
856,Mobile,Email,A,77.9,0,0.0
857,Desktop,Social Media,B,109.3,0,0.0
858,Desktop,Paid Ads,C,221.0,0,0.0
859,Mobile,Social Media,C,187.4,0,0.0
860,Mobile,Organic Search,B,333.8,0,0.0
861,Desktop,Social Media,B,173.3,0,0.0
862,Desktop,Organic Search,C,229.9,0,0.0
863,Desktop,Social Media,A,203.5,0,0.0
864,Desktop,Social Media,A,176.4,0,0.0
865,Mobile,Social Media,B,264.1,0,0.0
866,Tablet,Paid Ads,A,104.1,1,63.03
867,Desktop,Email,A,175.3,0,0.0
868,Desktop,Social Media,A,248.4,0,0.0
869,Mobile,Organic Search,C,372.3,0,0.0
870,Mobile,Organic Search,C,272.7,0,0.0
871,Desktop,Social Media,B,260.3,0,0.0
872,Mobile,Organic Search,A,141.5,1,80.26
873,Tablet,Organic Search,C,267.4,0,0.0
874,Mobile,Organic Search,A,335.8,0,0.0
875,Desktop,Organic Search,C,231.3,0,0.0
876,Desktop,Paid Ads,B,231.7,0,0.0
877,Mobile,Social Media,A,64.0,0,0.0
878,Mobile,Organic Search,B,278.5,0,0.0
879,Desktop,Social Media,A,160.3,0,0.0
880,Desktop,Organic Search,C,256.5,0,0.0
881,Mobile,Paid Ads,A,172.6,1,67.69
882,Desktop,Organic Search,C,76.9,1,67.33
883,Tablet,Email,C,277.6,0,0.0
884,Mobile,Referral,C,167.7,0,0.0
885,Mobile,Paid Ads,C,113.1,0,0.0
886,Mobile,Organic Search,A,199.1,0,0.0
887,Mobile,Organic Search,B,411.6,1,30.53
888,Mobile,Organic Search,C,155.7,0,0.0
889,Mobile,Email,B,165.3,0,0.0
890,Desktop,Organic Search,A,220.6,0,0.0
891,Mobile,Referral,A,142.1,0,0.0
892,Tablet,Social Media,A,281.0,0,0.0
893,Mobile,Paid Ads,C,225.0,0,0.0
894,Mobile,Email,B,128.8,0,0.0
895,Desktop,Organic Search,C,148.6,0,0.0
896,Desktop,Email,C,238.5,0,0.0
897,Mobile,Organic Search,A,111.8,1,35.84
898,Mobile,Email,C,195.7,0,0.0
899,Mobile,Paid Ads,A,315.6,0,0.0
900,Mobile,Organic Search,A,432.8,0,0.0
901,Mobile,Email,A,225.5,0,0.0
902,Mobile,Organic Search,A,297.3,0,0.0
903,Mobile,Organic Search,B,157.9,0,0.0
904,Mobile,Email,B,134.0,0,0.0
905,Tablet,Paid Ads,A,200.7,0,0.0
906,Desktop,Email,A,123.1,1,27.71
907,Mobile,Social Media,C,181.2,0,0.0
908,Mobile,Social Media,A,209.3,0,0.0
909,Mobile,Organic Search,C,249.1,0,0.0
910,Mobile,Organic Search,C,199.0,0,0.0
911,Desktop,Referral,C,169.3,0,0.0
912,Desktop,Organic Search,B,89.6,0,0.0
913,Tablet,Paid Ads,B,215.5,0,0.0
914,Tablet,Organic Search,B,150.2,1,58.07
915,Tablet,Organic Search,C,97.6,0,0.0
916,Tablet,Social Media,C,137.8,0,0.0
917,Mobile,Email,B,186.9,0,0.0
918,Mobile,Email,B,247.4,0,0.0
919,Mobile,Email,C,279.6,1,53.96
920,Desktop,Organic Search,A,91.6,0,0.0
921,Mobile,Paid Ads,B,250.4,0,0.0
922,Desktop,Organic Search,B,403.2,1,83.43
923,Desktop,Social Media,C,283.3,1,68.42
924,Mobile,Paid Ads,B,171.8,0,0.0
925,Mobile,Social Media,A,182.3,0,0.0
926,Mobile,Organic Search,A,189.5,0,0.0
927,Mobile,Email,B,169.3,0,0.0
928,Desktop,Email,C,317.8,0,0.0
929,Desktop,Email,C,131.1,0,0.0
930,Desktop,Organic Search,B,187.0,0,0.0
931,Mobile,Referral,A,60.8,0,0.0
932,Mobile,Organic Search,C,317.9,0,0.0
933,Mobile,Paid Ads,C,241.6,0,0.0
934,Desktop,Organic Search,B,84.7,1,87.3
935,Desktop,Organic Search,B,335.6,1,87.79
936,Mobile,Social Media,A,195.5,0,0.0
937,Tablet,Organic Search,C,154.6,1,34.44
938,Mobile,Paid Ads,B,390.7,0,0.0
939,Desktop,Social Media,B,195.7,0,0.0
940,Mobile,Email,C,127.4,0,0.0
941,Mobile,Social Media,B,198.9,0,0.0
942,Desktop,Social Media,C,122.5,0,0.0
943,Mobile,Organic Search,B,146.9,0,0.0
944,Mobile,Email,B,337.4,1,38.67
945,Mobile,Organic Search,C,442.5,0,0.0
946,Mobile,Organic Search,C,200.5,0,0.0
947,Desktop,Organic Search,C,239.4,0,0.0
948,Desktop,Social Media,C,359.2,0,0.0
949,Desktop,Paid Ads,B,167.4,1,61.74
950,Mobile,Social Media,A,74.6,0,0.0
951,Mobile,Paid Ads,B,256.3,0,0.0
952,Mobile,Paid Ads,C,123.7,0,0.0
953,Mobile,Paid Ads,B,106.9,0,0.0
954,Mobile,Organic Search,C,104.7,0,0.0
955,Tablet,Paid Ads,C,332.7,0,0.0
956,Desktop,Social Media,C,207.8,0,0.0
957,Desktop,Paid Ads,C,306.0,0,0.0
958,Mobile,Organic Search,B,166.5,0,0.0
959,Mobile,Social Media,B,168.9,0,0.0
960,Mobile,Paid Ads,C,256.7,0,0.0
961,Mobile,Organic Search,A,401.4,0,0.0
962,Mobile,Organic Search,A,211.8,0,0.0
963,Mobile,Paid Ads,C,311.9,0,0.0
964,Mobile,Paid Ads,C,252.7,0,0.0
965,Tablet,Social Media,B,27.2,0,0.0
966,Mobile,Organic Search,A,192.2,0,0.0
967,Tablet,Email,B,212.1,0,0.0
968,Mobile,Organic Search,C,164.5,0,0.0
969,Desktop,Social Media,B,149.1,0,0.0
970,Mobile,Email,B,160.3,0,0.0
971,Mobile,Paid Ads,B,159.8,1,35.29
972,Mobile,Organic Search,C,305.4,0,0.0
973,Mobile,Paid Ads,C,139.6,0,0.0
974,Tablet,Referral,B,382.8,0,0.0
975,Mobile,Referral,B,217.2,0,0.0
976,Desktop,Organic Search,A,296.5,1,56.16
977,Mobile,Email,B,113.1,0,0.0
978,Mobile,Paid Ads,A,118.9,0,0.0
979,Mobile,Organic Search,B,215.5,0,0.0
980,Mobile,Social Media,B,191.6,0,0.0
981,Tablet,Paid Ads,A,247.0,0,0.0
982,Desktop,Paid Ads,A,175.0,0,0.0
983,Desktop,Email,A,370.8,0,0.0
984,Mobile,Paid Ads,A,102.5,0,0.0
985,Mobile,Social Media,C,107.9,0,0.0
986,Tablet,Paid Ads,A,115.6,0,0.0
987,Mobile,Organic Search,A,166.1,0,0.0
988,Mobile,Paid Ads,C,306.8,1,53.42
989,Mobile,Referral,A,181.4,0,0.0
990,Desktop,Paid Ads,C,61.2,0,0.0
991,Desktop,Organic Search,B,64.3,0,0.0
992,Desktop,Social Media,C,224.5,0,0.0
993,Desktop,Referral,B,165.0,1,59.05
994,Mobile,Referral,A,110.3,0,0.0
995,Tablet,Social Media,C,202.4,0,0.0
996,Mobile,Paid Ads,C,376.1,0,0.0
997,Desktop,Social Media,B,294.0,0,0.0
998,Mobile,Email,C,164.0,0,0.0
999,Tablet,Email,B,169.2,0,0.0
1000,Mobile,Email,C,181.8,0,0.0
1001,Mobile,Paid Ads,C,82.5,0,0.0
1002,Mobile,Organic Search,A,131.2,0,0.0
1003,Mobile,Social Media,C,153.3,0,0.0
1004,Mobile,Organic Search,C,133.8,0,0.0
1005,Desktop,Organic Search,C,182.7,0,0.0
1006,Mobile,Paid Ads,A,161.9,0,0.0
1007,Tablet,Social Media,C,260.4,0,0.0
1008,Mobile,Email,B,128.2,1,48.01
1009,Desktop,Email,A,285.8,0,0.0
1010,Mobile,Email,C,127.0,0,0.0
1011,Desktop,Email,B,318.0,0,0.0
1012,Desktop,Social Media,C,216.0,0,0.0
1013,Mobile,Organic Search,C,143.9,1,31.03
1014,Tablet,Social Media,A,150.5,0,0.0
1015,Mobile,Organic Search,C,416.2,0,0.0
1016,Mobile,Organic Search,B,142.9,0,0.0
1017,Desktop,Organic Search,B,387.2,0,0.0
1018,Desktop,Email,B,202.3,0,0.0
1019,Mobile,Social Media,A,201.4,0,0.0
1020,Mobile,Referral,C,248.0,0,0.0
1021,Desktop,Referral,B,153.5,0,0.0
1022,Desktop,Email,C,85.6,0,0.0
1023,Tablet,Organic Search,C,141.0,0,0.0
1024,Mobile,Email,C,199.6,0,0.0
1025,Desktop,Email,A,215.2,0,0.0
1026,Mobile,Email,C,248.4,0,0.0
1027,Tablet,Organic Search,A,195.7,1,65.13
1028,Mobile,Organic Search,C,256.6,0,0.0
1029,Desktop,Referral,B,427.0,0,0.0
1030,Mobile,Organic Search,C,214.7,0,0.0
1031,Desktop,Paid Ads,B,330.2,1,72.4
1032,Desktop,Paid Ads,A,195.0,0,0.0
1033,Mobile,Organic Search,C,448.6,0,0.0
1034,Tablet,Organic Search,B,202.1,0,0.0
1035,Mobile,Referral,C,193.8,0,0.0
1036,Desktop,Email,C,328.3,1,43.7
1037,Mobile,Referral,B,334.5,0,0.0
1038,Mobile,Organic Search,B,168.3,0,0.0
1039,Mobile,Organic Search,B,266.7,0,0.0
1040,Mobile,Paid Ads,C,279.0,0,0.0
1041,Mobile,Paid Ads,C,293.9,0,0.0
1042,Desktop,Organic Search,A,189.9,0,0.0
1043,Desktop,Email,C,105.6,0,0.0
1044,Desktop,Referral,A,211.8,0,0.0
1045,Mobile,Paid Ads,B,244.5,0,0.0
1046,Mobile,Paid Ads,C,245.4,0,0.0
1047,Mobile,Paid Ads,C,152.2,0,0.0
1048,Desktop,Organic Search,B,357.4,0,0.0
1049,Desktop,Organic Search,B,116.9,0,0.0
1050,Mobile,Paid Ads,A,291.1,0,0.0
1051,Desktop,Paid Ads,A,71.0,0,0.0
1052,Mobile,Paid Ads,B,308.0,1,24.72
1053,Mobile,Email,C,178.7,0,0.0
1054,Mobile,Organic Search,B,315.9,0,0.0
1055,Mobile,Organic Search,A,403.7,0,0.0
1056,Desktop,Organic Search,C,412.2,0,0.0
1057,Tablet,Organic Search,A,319.3,0,0.0
1058,Mobile,Social Media,A,180.2,1,70.14
1059,Mobile,Email,C,162.2,0,0.0
1060,Desktop,Email,A,5.0,0,0.0
1061,Tablet,Social Media,B,198.1,0,0.0
1062,Desktop,Paid Ads,B,296.0,0,0.0
1063,Mobile,Organic Search,A,199.3,0,0.0
1064,Desktop,Paid Ads,A,450.8,0,0.0
1065,Mobile,Paid Ads,A,124.3,0,0.0
1066,Tablet,Email,B,403.4,0,0.0
1067,Mobile,Paid Ads,C,208.6,0,0.0
1068,Desktop,Organic Search,B,149.4,1,103.96
1069,Mobile,Organic Search,B,196.6,0,0.0
1070,Mobile,Organic Search,B,247.7,0,0.0
1071,Desktop,Referral,C,338.8,0,0.0
1072,Desktop,Organic Search,A,153.3,0,0.0
1073,Mobile,Organic Search,C,231.1,0,0.0
1074,Tablet,Organic Search,A,165.2,0,0.0
1075,Desktop,Email,C,207.6,0,0.0
1076,Mobile,Paid Ads,A,385.3,0,0.0
1077,Mobile,Social Media,A,256.8,0,0.0
1078,Mobile,Paid Ads,B,35.4,0,0.0
1079,Desktop,Organic Search,A,208.7,1,67.63
1080,Mobile,Email,C,117.2,1,41.49
1081,Mobile,Organic Search,B,213.0,0,0.0
1082,Tablet,Organic Search,C,120.0,0,0.0
1083,Tablet,Social Media,A,253.6,0,0.0
1084,Desktop,Organic Search,C,131.9,0,0.0
1085,Tablet,Organic Search,A,118.1,1,75.93
1086,Desktop,Email,C,303.0,0,0.0
1087,Desktop,Paid Ads,C,260.9,0,0.0
1088,Desktop,Organic Search,B,94.7,0,0.0
1089,Mobile,Paid Ads,C,360.2,0,0.0
1090,Mobile,Social Media,B,156.9,0,0.0
1091,Mobile,Organic Search,B,175.6,0,0.0
1092,Desktop,Organic Search,A,182.7,0,0.0
1093,Mobile,Social Media,C,272.1,0,0.0
1094,Mobile,Social Media,B,177.7,0,0.0
1095,Desktop,Referral,A,130.3,0,0.0
1096,Mobile,Paid Ads,C,362.9,0,0.0
1097,Mobile,Organic Search,A,279.4,0,0.0
1098,Desktop,Paid Ads,C,194.2,0,0.0
1099,Desktop,Social Media,A,200.2,0,0.0
1100,Mobile,Organic Search,B,79.3,0,0.0
1101,Mobile,Social Media,C,211.5,0,0.0
1102,Mobile,Organic Search,A,256.5,0,0.0
1103,Desktop,Email,B,218.6,0,0.0
1104,Desktop,Email,B,386.4,1,73.29
1105,Mobile,Paid Ads,C,125.1,0,0.0
1106,Desktop,Referral,A,67.1,0,0.0
1107,Mobile,Referral,C,380.8,0,0.0
1108,Mobile,Organic Search,B,265.8,1,44.21
1109,Tablet,Paid Ads,B,110.8,0,0.0
1110,Mobile,Social Media,B,77.1,0,0.0
1111,Mobile,Organic Search,B,264.5,0,0.0
1112,Mobile,Paid Ads,B,218.3,0,0.0
1113,Desktop,Organic Search,A,140.9,0,0.0
1114,Tablet,Referral,B,353.7,0,0.0
1115,Tablet,Paid Ads,B,117.1,0,0.0
1116,Mobile,Email,B,117.3,0,0.0
1117,Mobile,Paid Ads,A,216.7,0,0.0
1118,Desktop,Organic Search,B,267.3,0,0.0
1119,Mobile,Email,B,159.8,0,0.0
1120,Desktop,Organic Search,B,138.9,1,85.23
1121,Desktop,Organic Search,C,84.9,0,0.0
1122,Mobile,Paid Ads,B,172.4,0,0.0
1123,Desktop,Social Media,C,227.5,0,0.0
1124,Mobile,Paid Ads,A,253.0,0,0.0
1125,Mobile,Organic Search,C,258.3,0,0.0
1126,Desktop,Paid Ads,A,126.2,0,0.0
1127,Mobile,Organic Search,B,220.8,0,0.0
1128,Desktop,Organic Search,A,287.8,0,0.0
1129,Desktop,Paid Ads,A,216.0,0,0.0
1130,Tablet,Organic Search,C,297.2,1,38.81
1131,Tablet,Organic Search,A,75.7,0,0.0
1132,Mobile,Social Media,A,235.8,0,0.0
1133,Mobile,Social Media,A,206.2,0,0.0
1134,Desktop,Organic Search,C,192.1,0,0.0
1135,Tablet,Paid Ads,C,313.9,0,0.0
1136,Mobile,Organic Search,C,473.6,1,35.57
1137,Mobile,Referral,C,93.1,0,0.0
